woman,district,use,use4,lc,age,urban,educ,hindu,d_lit,d_pray,cons
2144.000,45.00000,1.000000,1.000000,3.000000,-2.00000,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2145.000,45.00000,0.000000,4.000000,0.000000,5.999999,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2146.000,45.00000,0.000000,4.000000,1.000000,-13.0000,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2147.000,45.00000,1.000000,3.000000,3.000000,12.99999,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2148.000,45.00000,0.000000,4.000000,0.000000,-5.00000,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2149.000,45.00000,1.000000,2.000000,2.000000,-8.00000,0.000000,1.000000,0.000000,0.120000,0.450000,1.000000
2150.000,45.00000,0.000000,4.000000,3.000000,-3.00000,0.000000,2.000000,0.000000,0.120000,0.450000,1.000000
2151.000,45.00000,1.000000,1.000000,3.000000,-1.00000,0.000000,3.000000,0.000000,0.120000,0.450000,1.000000
2152.000,45.00000,1.000000,2.000000,3.000000,-3.00000,0.000000,3.000000,0.000000,0.120000,0.450000,1.000000
2153.000,45.00000,1.000000,3.000000,1.000000,-11.0000,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2154.000,45.00000,0.000000,4.000000,3.000000,17.00000,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2155.000,45.00000,0.000000,4.000000,3.000000,3.999999,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2156.000,45.00000,0.000000,4.000000,3.000000,4.999999,0.000000,3.000000,1.000000,0.120000,0.450000,1.000000
2157.000,45.00000,0.000000,4.000000,1.000000,-5.00000,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2158.000,45.00000,0.000000,4.000000,2.000000,-5.00000,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2159.000,45.00000,1.000000,1.000000,3.000000,-2.00000,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2160.000,45.00000,0.000000,4.000000,0.000000,-2.00000,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2161.000,45.00000,1.000000,3.000000,3.000000,9.999999,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2162.000,45.00000,0.000000,4.000000,0.000000,-13.0000,0.000000,2.000000,1.000000,0.120000,0.450000,1.000000
2163.000,45.00000,1.000000,3.000000,1.000000,-11.0000,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2164.000,45.00000,0.000000,4.000000,3.000000,0.999999,0.000000,1.000000,1.000000,0.120000,0.450000,1.000000
2165.000,45.00000,0.000000,4.000000,3.000000,4.999999,0.000000,3.000000,1.000000,0.120000,0.450000,1.000000
2166.000,45.00000,0.000000,4.000000,0.000000,-13.0000,0.000000,3.000000,1.000000,0.120000,0.450000,1.000000
2167.000,46.00000,1.000000,1.000000,3.000000,12.99999,1.000000,3.000000,1.000000,0.100000,0.290000,1.000000
2168.000,46.00000,1.000000,3.000000,3.000000,6.999999,1.000000,3.000000,1.000000,0.100000,0.290000,1.000000
2169.000,46.00000,1.000000,1.000000,1.000000,6.999999,1.000000,4.000000,1.000000,0.100000,0.290000,1.000000
2170.000,46.00000,1.000000,1.000000,1.000000,-2.00000,1.000000,4.000000,1.000000,0.100000,0.290000,1.000000
2171.000,46.00000,1.000000,2.000000,3.000000,6.999999,1.000000,3.000000,1.000000,0.100000,0.290000,1.000000
2172.000,46.00000,1.000000,2.000000,1.000000,-9.00000,1.000000,4.000000,0.000000,0.100000,0.290000,1.000000
2173.000,46.00000,0.000000,4.000000,0.000000,-9.00000,1.000000,1.000000,1.000000,0.100000,0.290000,1.000000
2174.000,46.00000,1.000000,2.000000,3.000000,-1.00000,1.000000,4.000000,1.000000,0.100000,0.290000,1.000000
2175.000,46.00000,0.000000,4.000000,2.000000,-0.00000,1.000000,1.000000,1.000000,0.100000,0.290000,1.000000
2176.000,46.00000,0.000000,4.000000,0.000000,-11.0000,1.000000,2.000000,1.000000,0.100000,0.290000,1.000000
2177.000,46.00000,1.000000,1.000000,3.000000,6.999999,1.000000,4.000000,0.000000,0.100000,0.290000,1.000000
2178.000,46.00000,0.000000,4.000000,2.000000,2.999999,1.000000,4.000000,0.000000,0.100000,0.290000,1.000000
2179.000,46.00000,1.000000,2.000000,1.000000,-0.00000,1.000000,4.000000,0.000000,0.100000,0.290000,1.000000
2180.000,46.00000,0.000000,4.000000,3.000000,7.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2181.000,46.00000,1.000000,1.000000,2.000000,-0.00000,0.000000,4.000000,0.000000,0.100000,0.290000,1.000000
2182.000,46.00000,1.000000,2.000000,1.000000,-12.0000,0.000000,3.000000,0.000000,0.100000,0.290000,1.000000
2183.000,46.00000,0.000000,4.000000,2.000000,-10.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2184.000,46.00000,1.000000,1.000000,2.000000,2.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2185.000,46.00000,1.000000,1.000000,2.000000,-4.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2186.000,46.00000,1.000000,1.000000,3.000000,10.99999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2187.000,46.00000,0.000000,4.000000,2.000000,1.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2188.000,46.00000,0.000000,4.000000,3.000000,9.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2189.000,46.00000,1.000000,2.000000,2.000000,-2.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2190.000,46.00000,0.000000,4.000000,1.000000,-7.00000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2191.000,46.00000,0.000000,4.000000,3.000000,14.99999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2192.000,46.00000,0.000000,4.000000,1.000000,-7.00000,0.000000,3.000000,1.000000,0.100000,0.290000,1.000000
2193.000,46.00000,1.000000,1.000000,3.000000,6.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2194.000,46.00000,1.000000,2.000000,3.000000,-0.00000,0.000000,3.000000,0.000000,0.100000,0.290000,1.000000
2195.000,46.00000,1.000000,2.000000,0.000000,-11.0000,0.000000,3.000000,0.000000,0.100000,0.290000,1.000000
2196.000,46.00000,0.000000,4.000000,0.000000,-14.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2197.000,46.00000,1.000000,1.000000,2.000000,2.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2198.000,46.00000,0.000000,4.000000,0.000000,-11.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2199.000,46.00000,1.000000,3.000000,1.000000,-4.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2200.000,46.00000,0.000000,4.000000,0.000000,-3.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2201.000,46.00000,1.000000,2.000000,2.000000,-7.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2202.000,46.00000,1.000000,2.000000,2.000000,-2.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2203.000,46.00000,1.000000,1.000000,3.000000,8.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2204.000,46.00000,0.000000,4.000000,3.000000,14.99999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2205.000,46.00000,0.000000,4.000000,0.000000,-13.0000,0.000000,3.000000,0.000000,0.100000,0.290000,1.000000
2206.000,46.00000,0.000000,4.000000,1.000000,-7.00000,0.000000,3.000000,1.000000,0.100000,0.290000,1.000000
2207.000,46.00000,0.000000,4.000000,3.000000,14.99999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2208.000,46.00000,0.000000,4.000000,0.000000,-14.0000,0.000000,4.000000,0.000000,0.100000,0.290000,1.000000
2209.000,46.00000,1.000000,2.000000,3.000000,7.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2210.000,46.00000,0.000000,4.000000,1.000000,-6.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2211.000,46.00000,1.000000,1.000000,2.000000,0.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2212.000,46.00000,0.000000,4.000000,1.000000,-10.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2213.000,46.00000,1.000000,1.000000,3.000000,5.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2214.000,46.00000,0.000000,4.000000,0.000000,-5.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2215.000,46.00000,1.000000,2.000000,2.000000,-3.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2216.000,46.00000,1.000000,3.000000,3.000000,-3.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2217.000,46.00000,0.000000,4.000000,2.000000,-4.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2218.000,46.00000,1.000000,1.000000,0.000000,-13.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2219.000,46.00000,0.000000,4.000000,0.000000,-12.0000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2220.000,46.00000,0.000000,4.000000,3.000000,3.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2221.000,46.00000,0.000000,4.000000,3.000000,14.99999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2222.000,46.00000,0.000000,4.000000,0.000000,-12.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2223.000,46.00000,1.000000,1.000000,3.000000,-3.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2224.000,46.00000,1.000000,2.000000,3.000000,0.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2225.000,46.00000,0.000000,4.000000,0.000000,-13.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2226.000,46.00000,0.000000,4.000000,3.000000,10.99999,0.000000,3.000000,0.000000,0.100000,0.290000,1.000000
2227.000,46.00000,0.000000,4.000000,1.000000,-10.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2228.000,46.00000,1.000000,3.000000,3.000000,-3.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2229.000,46.00000,1.000000,2.000000,3.000000,9.999999,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2230.000,46.00000,1.000000,1.000000,3.000000,18.00000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2231.000,46.00000,0.000000,4.000000,0.000000,-5.00000,0.000000,3.000000,0.000000,0.100000,0.290000,1.000000
2232.000,46.00000,0.000000,4.000000,3.000000,15.99999,0.000000,3.000000,0.000000,0.100000,0.290000,1.000000
2233.000,46.00000,0.000000,4.000000,3.000000,15.99999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2234.000,46.00000,1.000000,2.000000,0.000000,-4.00000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2235.000,46.00000,1.000000,2.000000,0.000000,-3.00000,0.000000,4.000000,0.000000,0.100000,0.290000,1.000000
2236.000,46.00000,0.000000,4.000000,0.000000,-9.00000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2237.000,46.00000,1.000000,2.000000,2.000000,1.999999,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2238.000,46.00000,1.000000,2.000000,3.000000,-6.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2239.000,46.00000,0.000000,4.000000,1.000000,-3.00000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2240.000,46.00000,1.000000,2.000000,3.000000,6.999999,0.000000,4.000000,0.000000,0.100000,0.290000,1.000000
2241.000,46.00000,1.000000,3.000000,1.000000,11.99999,0.000000,3.000000,0.000000,0.100000,0.290000,1.000000
2242.000,46.00000,1.000000,3.000000,2.000000,-0.00000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2243.000,46.00000,0.000000,4.000000,2.000000,0.999999,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2244.000,46.00000,1.000000,2.000000,1.000000,-7.00000,0.000000,3.000000,0.000000,0.100000,0.290000,1.000000
2245.000,46.00000,0.000000,4.000000,3.000000,17.00000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2246.000,46.00000,1.000000,2.000000,3.000000,1.999999,0.000000,3.000000,0.000000,0.100000,0.290000,1.000000
2247.000,46.00000,1.000000,2.000000,3.000000,8.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2248.000,46.00000,0.000000,4.000000,3.000000,18.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2249.000,46.00000,0.000000,4.000000,3.000000,18.00000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2250.000,46.00000,0.000000,4.000000,3.000000,18.00000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2251.000,46.00000,1.000000,2.000000,1.000000,-3.00000,0.000000,4.000000,0.000000,0.100000,0.290000,1.000000
2252.000,46.00000,0.000000,4.000000,3.000000,8.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2253.000,46.00000,0.000000,4.000000,1.000000,-8.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2254.000,46.00000,0.000000,4.000000,2.000000,-8.00000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2255.000,46.00000,1.000000,2.000000,1.000000,-7.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2256.000,46.00000,1.000000,3.000000,1.000000,-2.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2257.000,46.00000,0.000000,4.000000,0.000000,-14.0000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2258.000,46.00000,1.000000,1.000000,2.000000,-1.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2259.000,46.00000,0.000000,4.000000,0.000000,-14.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2260.000,46.00000,0.000000,4.000000,0.000000,-10.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2261.000,46.00000,1.000000,3.000000,3.000000,5.999999,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2262.000,46.00000,0.000000,4.000000,0.000000,-8.00000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2263.000,46.00000,1.000000,1.000000,2.000000,-6.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2264.000,46.00000,0.000000,4.000000,0.000000,-5.00000,0.000000,2.000000,0.000000,0.100000,0.290000,1.000000
2265.000,46.00000,0.000000,4.000000,0.000000,-12.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2266.000,46.00000,1.000000,1.000000,2.000000,-1.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2267.000,46.00000,1.000000,2.000000,1.000000,-0.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2268.000,46.00000,1.000000,1.000000,2.000000,18.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2269.000,46.00000,1.000000,3.000000,3.000000,13.99999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2270.000,46.00000,0.000000,4.000000,0.000000,-3.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2271.000,46.00000,0.000000,4.000000,2.000000,1.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2272.000,46.00000,0.000000,4.000000,0.000000,-14.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2273.000,46.00000,1.000000,2.000000,2.000000,-6.00000,0.000000,3.000000,0.000000,0.100000,0.290000,1.000000
2274.000,46.00000,0.000000,4.000000,1.000000,1.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2275.000,46.00000,1.000000,1.000000,3.000000,-0.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2276.000,46.00000,1.000000,1.000000,2.000000,2.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2277.000,46.00000,0.000000,4.000000,0.000000,5.999999,0.000000,4.000000,0.000000,0.100000,0.290000,1.000000
2278.000,46.00000,0.000000,4.000000,1.000000,-7.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2279.000,46.00000,1.000000,1.000000,2.000000,6.999999,0.000000,1.000000,1.000000,0.100000,0.290000,1.000000
2280.000,46.00000,0.000000,4.000000,1.000000,-3.00000,0.000000,4.000000,1.000000,0.100000,0.290000,1.000000
2281.000,46.00000,0.000000,4.000000,0.000000,-7.00000,0.000000,2.000000,1.000000,0.100000,0.290000,1.000000
2282.000,46.00000,1.000000,2.000000,3.000000,1.999999,0.000000,4.000000,0.000000,0.100000,0.290000,1.000000
2283.000,46.00000,0.000000,4.000000,0.000000,-13.0000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2284.000,46.00000,0.000000,4.000000,3.000000,2.999999,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2285.000,46.00000,1.000000,3.000000,3.000000,-2.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2286.000,46.00000,0.000000,4.000000,3.000000,-0.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2287.000,46.00000,0.000000,4.000000,2.000000,-4.00000,0.000000,1.000000,0.000000,0.100000,0.290000,1.000000
2288.000,47.00000,1.000000,2.000000,2.000000,-1.00000,1.000000,4.000000,0.000000,0.110000,0.360000,1.000000
2289.000,47.00000,1.000000,3.000000,3.000000,11.99999,1.000000,1.000000,0.000000,0.110000,0.360000,1.000000
2290.000,47.00000,0.000000,4.000000,0.000000,0.999999,1.000000,1.000000,0.000000,0.110000,0.360000,1.000000
2291.000,47.00000,0.000000,4.000000,0.000000,-12.0000,1.000000,4.000000,0.000000,0.110000,0.360000,1.000000
2292.000,47.00000,0.000000,4.000000,0.000000,-7.00000,1.000000,1.000000,0.000000,0.110000,0.360000,1.000000
2293.000,47.00000,1.000000,2.000000,2.000000,7.999999,1.000000,4.000000,0.000000,0.110000,0.360000,1.000000
2294.000,47.00000,0.000000,4.000000,3.000000,15.99999,0.000000,2.000000,0.000000,0.110000,0.360000,1.000000
2295.000,47.00000,1.000000,2.000000,1.000000,-3.00000,0.000000,4.000000,0.000000,0.110000,0.360000,1.000000
2296.000,47.00000,1.000000,3.000000,3.000000,0.999999,0.000000,3.000000,0.000000,0.110000,0.360000,1.000000
2297.000,47.00000,1.000000,3.000000,3.000000,5.999999,0.000000,2.000000,0.000000,0.110000,0.360000,1.000000
2298.000,47.00000,0.000000,4.000000,0.000000,-10.0000,0.000000,1.000000,0.000000,0.110000,0.360000,1.000000
2299.000,47.00000,0.000000,4.000000,2.000000,7.999999,0.000000,1.000000,0.000000,0.110000,0.360000,1.000000
2300.000,47.00000,1.000000,2.000000,3.000000,7.999999,0.000000,2.000000,0.000000,0.110000,0.360000,1.000000
2301.000,47.00000,1.000000,2.000000,1.000000,-2.00000,0.000000,2.000000,0.000000,0.110000,0.360000,1.000000
2302.000,47.00000,1.000000,1.000000,0.000000,7.999999,0.000000,1.000000,0.000000,0.110000,0.360000,1.000000
2303.000,47.00000,0.000000,4.000000,3.000000,8.999999,0.000000,1.000000,0.000000,0.110000,0.360000,1.000000
2304.000,47.00000,1.000000,2.000000,3.000000,4.999999,0.000000,1.000000,0.000000,0.110000,0.360000,1.000000
2305.000,47.00000,0.000000,4.000000,1.000000,17.00000,0.000000,4.000000,0.000000,0.110000,0.360000,1.000000
2306.000,48.00000,1.000000,2.000000,2.000000,0.999999,1.000000,3.000000,0.000000,0.070000,0.430000,1.000000
2307.000,48.00000,1.000000,2.000000,3.000000,14.99999,1.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2308.000,48.00000,1.000000,2.000000,2.000000,-2.00000,1.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2309.000,48.00000,0.000000,4.000000,0.000000,-13.0000,1.000000,2.000000,0.000000,0.070000,0.430000,1.000000
2310.000,48.00000,0.000000,4.000000,1.000000,-5.00000,1.000000,2.000000,0.000000,0.070000,0.430000,1.000000
2311.000,48.00000,1.000000,2.000000,3.000000,3.999999,1.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2312.000,48.00000,0.000000,4.000000,2.000000,-6.00000,1.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2313.000,48.00000,1.000000,3.000000,3.000000,12.99999,1.000000,3.000000,0.000000,0.070000,0.430000,1.000000
2314.000,48.00000,0.000000,4.000000,0.000000,17.00000,1.000000,2.000000,0.000000,0.070000,0.430000,1.000000
2315.000,48.00000,0.000000,4.000000,3.000000,15.99999,1.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2316.000,48.00000,1.000000,2.000000,0.000000,-10.0000,1.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2317.000,48.00000,1.000000,2.000000,3.000000,9.999999,1.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2318.000,48.00000,1.000000,2.000000,2.000000,2.999999,1.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2319.000,48.00000,1.000000,2.000000,1.000000,-7.00000,1.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2320.000,48.00000,1.000000,2.000000,0.000000,-13.0000,1.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2321.000,48.00000,1.000000,3.000000,3.000000,1.999999,1.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2322.000,48.00000,1.000000,2.000000,0.000000,-6.00000,1.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2323.000,48.00000,0.000000,4.000000,3.000000,12.99999,1.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2324.000,48.00000,1.000000,2.000000,1.000000,-10.0000,1.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2325.000,48.00000,0.000000,4.000000,0.000000,-12.0000,1.000000,2.000000,0.000000,0.070000,0.430000,1.000000
2326.000,48.00000,1.000000,2.000000,0.000000,-10.0000,1.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2327.000,48.00000,1.000000,2.000000,1.000000,-1.00000,1.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2328.000,48.00000,0.000000,4.000000,3.000000,8.999999,1.000000,3.000000,0.000000,0.070000,0.430000,1.000000
2329.000,48.00000,1.000000,2.000000,0.000000,-8.00000,1.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2330.000,48.00000,1.000000,2.000000,1.000000,-7.00000,1.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2331.000,48.00000,1.000000,1.000000,3.000000,3.999999,1.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2332.000,48.00000,0.000000,4.000000,1.000000,-13.0000,1.000000,3.000000,0.000000,0.070000,0.430000,1.000000
2333.000,48.00000,1.000000,1.000000,2.000000,-1.00000,0.000000,2.000000,0.000000,0.070000,0.430000,1.000000
2334.000,48.00000,1.000000,2.000000,3.000000,3.999999,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2335.000,48.00000,0.000000,4.000000,1.000000,-11.0000,0.000000,3.000000,0.000000,0.070000,0.430000,1.000000
2336.000,48.00000,0.000000,4.000000,3.000000,14.99999,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2337.000,48.00000,0.000000,4.000000,0.000000,-14.0000,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2338.000,48.00000,0.000000,4.000000,2.000000,13.99999,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2339.000,48.00000,0.000000,4.000000,0.000000,-13.0000,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2340.000,48.00000,1.000000,1.000000,3.000000,11.99999,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2341.000,48.00000,1.000000,1.000000,2.000000,2.999999,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2342.000,48.00000,0.000000,4.000000,0.000000,-1.00000,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2343.000,48.00000,0.000000,4.000000,3.000000,11.99999,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2344.000,48.00000,1.000000,1.000000,3.000000,-2.00000,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2345.000,48.00000,1.000000,1.000000,3.000000,7.999999,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2346.000,48.00000,1.000000,3.000000,3.000000,9.999999,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2347.000,48.00000,1.000000,2.000000,2.000000,-0.00000,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2348.000,48.00000,0.000000,4.000000,0.000000,-6.00000,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2349.000,48.00000,1.000000,1.000000,3.000000,10.99999,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2350.000,48.00000,1.000000,2.000000,2.000000,1.999999,0.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2351.000,48.00000,0.000000,4.000000,1.000000,-5.00000,0.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2352.000,48.00000,0.000000,4.000000,3.000000,17.00000,0.000000,3.000000,0.000000,0.070000,0.430000,1.000000
2353.000,48.00000,0.000000,4.000000,0.000000,-12.0000,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2354.000,48.00000,1.000000,3.000000,1.000000,-5.00000,0.000000,1.000000,1.000000,0.070000,0.430000,1.000000
2355.000,48.00000,1.000000,1.000000,1.000000,-5.00000,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2356.000,48.00000,1.000000,1.000000,3.000000,3.999999,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2357.000,48.00000,1.000000,2.000000,0.000000,-11.0000,0.000000,3.000000,0.000000,0.070000,0.430000,1.000000
2358.000,48.00000,1.000000,1.000000,1.000000,4.999999,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2359.000,48.00000,1.000000,1.000000,1.000000,13.99999,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2360.000,48.00000,0.000000,4.000000,2.000000,-1.00000,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2361.000,48.00000,0.000000,4.000000,2.000000,-3.00000,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2362.000,48.00000,0.000000,4.000000,3.000000,9.999999,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2363.000,48.00000,1.000000,3.000000,1.000000,-6.00000,0.000000,3.000000,0.000000,0.070000,0.430000,1.000000
2364.000,48.00000,0.000000,4.000000,3.000000,15.99999,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2365.000,48.00000,0.000000,4.000000,0.000000,-5.00000,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2366.000,48.00000,0.000000,4.000000,0.000000,-10.0000,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2367.000,48.00000,0.000000,4.000000,0.000000,-9.00000,0.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2368.000,48.00000,1.000000,1.000000,0.000000,-6.00000,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2369.000,48.00000,0.000000,4.000000,0.000000,-5.00000,0.000000,1.000000,0.000000,0.070000,0.430000,1.000000
2370.000,48.00000,0.000000,4.000000,1.000000,-0.00000,0.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2371.000,48.00000,0.000000,4.000000,2.000000,1.999999,0.000000,4.000000,0.000000,0.070000,0.430000,1.000000
2372.000,48.00000,0.000000,4.000000,1.000000,-12.0000,0.000000,3.000000,0.000000,0.070000,0.430000,1.000000
2373.000,48.00000,0.000000,4.000000,3.000000,-2.00000,0.000000,3.000000,0.000000,0.070000,0.430000,1.000000
