school	student	normexam	cons	standlrt	girl	schgend	avslrt	schav	vrband
50.00	15.00	0.40	1.00	0.78	0.00	mixedsch	0.01	mid	vb1
50.00	16.00	-0.94	1.00	-1.86	0.00	mixedsch	0.01	mid	vb3
50.00	17.00	-0.20	1.00	0.45	1.00	mixedsch	0.01	mid	vb2
50.00	18.00	-1.62	1.00	-0.87	1.00	mixedsch	0.01	mid	vb2
50.00	19.00	-0.27	1.00	-0.29	0.00	mixedsch	0.01	mid	vb1
50.00	20.00	1.31	1.00	1.03	0.00	mixedsch	0.01	mid	vb2
50.00	21.00	-0.70	1.00	1.11	1.00	mixedsch	0.01	mid	vb2
50.00	22.00	0.82	1.00	1.53	1.00	mixedsch	0.01	mid	vb2
50.00	23.00	0.75	1.00	0.37	0.00	mixedsch	0.01	mid	vb2
50.00	24.00	-1.34	1.00	0.21	0.00	mixedsch	0.01	mid	vb2
50.00	25.00	-1.12	1.00	-0.54	1.00	mixedsch	0.01	mid	vb2
50.00	26.00	0.19	1.00	1.03	1.00	mixedsch	0.01	mid	vb1
50.00	27.00	-1.12	1.00	-0.70	0.00	mixedsch	0.01	mid	vb2
50.00	28.00	-0.49	1.00	-0.46	1.00	mixedsch	0.01	mid	vb2
50.00	29.00	0.82	1.00	1.20	0.00	mixedsch	0.01	mid	vb1
50.00	30.00	-0.13	1.00	-0.54	0.00	mixedsch	0.01	mid	vb2
50.00	31.00	0.26	1.00	1.78	0.00	mixedsch	0.01	mid	vb2
50.00	32.00	-1.62	1.00	-2.03	0.00	mixedsch	0.01	mid	vb3
50.00	33.00	0.61	1.00	-0.87	1.00	mixedsch	0.01	mid	vb2
50.00	34.00	0.97	1.00	1.20	1.00	mixedsch	0.01	mid	vb1
50.00	35.00	0.97	1.00	0.21	0.00	mixedsch	0.01	mid	vb2
50.00	36.00	-0.85	1.00	-0.70	0.00	mixedsch	0.01	mid	vb3
50.00	37.00	0.19	1.00	-0.46	1.00	mixedsch	0.01	mid	vb2
50.00	38.00	-2.29	1.00	-0.87	0.00	mixedsch	0.01	mid	vb3
50.00	39.00	0.75	1.00	-0.29	0.00	mixedsch	0.01	mid	vb2
50.00	40.00	-1.62	1.00	-0.95	0.00	mixedsch	0.01	mid	vb3
50.00	41.00	-3.06	1.00	-1.12	0.00	mixedsch	0.01	mid	vb3
50.00	42.00	0.13	1.00	0.37	0.00	mixedsch	0.01	mid	vb2
50.00	43.00	0.90	1.00	1.61	1.00	mixedsch	0.01	mid	vb1
50.00	44.00	1.18	1.00	0.87	0.00	mixedsch	0.01	mid	vb1
50.00	45.00	-1.03	1.00	-0.21	0.00	mixedsch	0.01	mid	vb2
50.00	46.00	-0.34	1.00	-0.21	0.00	mixedsch	0.01	mid	vb2
50.00	47.00	-0.85	1.00	-0.04	1.00	mixedsch	0.01	mid	vb2
50.00	48.00	0.48	1.00	0.95	1.00	mixedsch	0.01	mid	vb1
50.00	49.00	-0.62	1.00	-0.29	0.00	mixedsch	0.01	mid	vb1
50.00	50.00	-0.34	1.00	0.04	1.00	mixedsch	0.01	mid	vb2
50.00	51.00	0.26	1.00	-0.79	1.00	mixedsch	0.01	mid	vb2
50.00	52.00	-0.94	1.00	0.12	1.00	mixedsch	0.01	mid	vb1
50.00	53.00	-1.34	1.00	-1.94	0.00	mixedsch	0.01	mid	vb3
50.00	54.00	-0.49	1.00	0.21	0.00	mixedsch	0.01	mid	vb2
50.00	55.00	0.40	1.00	0.95	1.00	mixedsch	0.01	mid	vb1
50.00	56.00	-0.56	1.00	-0.04	0.00	mixedsch	0.01	mid	vb2
50.00	57.00	-0.85	1.00	-1.45	1.00	mixedsch	0.01	mid	vb2
50.00	58.00	0.26	1.00	-0.12	1.00	mixedsch	0.01	mid	vb2
50.00	59.00	-2.11	1.00	-1.20	1.00	mixedsch	0.01	mid	vb2
50.00	60.00	0.07	1.00	1.20	1.00	mixedsch	0.01	mid	vb2
50.00	61.00	0.68	1.00	0.87	0.00	mixedsch	0.01	mid	vb1
50.00	62.00	-0.78	1.00	-0.54	0.00	mixedsch	0.01	mid	vb3
50.00	63.00	-0.13	1.00	-0.46	1.00	mixedsch	0.01	mid	vb2
50.00	64.00	0.61	1.00	1.20	1.00	mixedsch	0.01	mid	vb1
50.00	65.00	-1.34	1.00	-1.78	1.00	mixedsch	0.01	mid	vb3
50.00	66.00	-0.62	1.00	-0.95	1.00	mixedsch	0.01	mid	vb2
50.00	67.00	0.48	1.00	1.03	1.00	mixedsch	0.01	mid	vb1
50.00	68.00	-0.20	1.00	0.21	1.00	mixedsch	0.01	mid	vb2
50.00	69.00	0.13	1.00	0.29	0.00	mixedsch	0.01	mid	vb2
50.00	70.00	-1.22	1.00	-0.37	1.00	mixedsch	0.01	mid	vb2
50.00	71.00	-0.49	1.00	-0.04	1.00	mixedsch	0.01	mid	vb2
50.00	72.00	-0.94	1.00	-0.46	0.00	mixedsch	0.01	mid	vb2
50.00	73.00	-0.62	1.00	-0.04	0.00	mixedsch	0.01	mid	vb2
51.00	1.00	0.33	1.00	0.37	1.00	mixedsch	-0.40	low	vb2
51.00	2.00	-1.22	1.00	-0.62	1.00	mixedsch	-0.40	low	vb2
51.00	3.00	-0.42	1.00	0.54	0.00	mixedsch	-0.40	low	vb1
51.00	4.00	1.51	1.00	0.78	1.00	mixedsch	-0.40	low	vb2
51.00	5.00	0.00	1.00	1.03	1.00	mixedsch	-0.40	low	vb1
51.00	6.00	-1.44	1.00	-2.69	0.00	mixedsch	-0.40	low	vb3
51.00	7.00	-0.70	1.00	-1.61	0.00	mixedsch	-0.40	low	vb2
51.00	8.00	-0.27	1.00	-1.20	0.00	mixedsch	-0.40	low	vb2
51.00	9.00	-0.49	1.00	0.12	0.00	mixedsch	-0.40	low	vb2
51.00	10.00	-0.94	1.00	-2.27	1.00	mixedsch	-0.40	low	vb3
51.00	11.00	-1.03	1.00	-2.52	0.00	mixedsch	-0.40	low	vb3
51.00	12.00	-1.44	1.00	1.20	0.00	mixedsch	-0.40	low	vb2
51.00	13.00	-0.13	1.00	0.54	0.00	mixedsch	-0.40	low	vb1
51.00	14.00	-1.96	1.00	-1.70	0.00	mixedsch	-0.40	low	vb3
51.00	15.00	-0.94	1.00	-0.46	1.00	mixedsch	-0.40	low	vb2
51.00	16.00	-0.34	1.00	0.45	1.00	mixedsch	-0.40	low	vb2
51.00	17.00	0.40	1.00	-0.46	1.00	mixedsch	-0.40	low	vb1
51.00	18.00	0.90	1.00	-0.04	1.00	mixedsch	-0.40	low	vb1
51.00	19.00	-0.27	1.00	-0.87	1.00	mixedsch	-0.40	low	vb2
51.00	20.00	-0.78	1.00	-0.54	0.00	mixedsch	-0.40	low	vb2
51.00	21.00	-0.13	1.00	-0.04	0.00	mixedsch	-0.40	low	vb1
51.00	22.00	0.07	1.00	-2.27	0.00	mixedsch	-0.40	low	vb2
51.00	23.00	-0.78	1.00	-1.03	0.00	mixedsch	-0.40	low	vb2
51.00	24.00	-0.70	1.00	-0.87	1.00	mixedsch	-0.40	low	vb2
51.00	25.00	-0.85	1.00	-0.70	0.00	mixedsch	-0.40	low	vb2
51.00	26.00	0.54	1.00	-1.36	1.00	mixedsch	-0.40	low	vb2
51.00	27.00	1.11	1.00	0.29	1.00	mixedsch	-0.40	low	vb1
51.00	28.00	0.61	1.00	-0.70	0.00	mixedsch	-0.40	low	vb2
51.00	29.00	-0.13	1.00	0.62	0.00	mixedsch	-0.40	low	vb2
51.00	30.00	-0.85	1.00	0.12	0.00	mixedsch	-0.40	low	vb1
51.00	31.00	-1.72	1.00	-2.36	0.00	mixedsch	-0.40	low	vb3
51.00	32.00	-1.12	1.00	-2.44	0.00	mixedsch	-0.40	low	vb3
51.00	33.00	0.00	1.00	-0.95	1.00	mixedsch	-0.40	low	vb2
51.00	34.00	-0.42	1.00	-0.54	1.00	mixedsch	-0.40	low	vb1
51.00	35.00	-0.70	1.00	-0.54	1.00	mixedsch	-0.40	low	vb2
51.00	36.00	-1.34	1.00	-0.37	1.00	mixedsch	-0.40	low	vb2
51.00	37.00	-0.70	1.00	1.86	0.00	mixedsch	-0.40	low	vb1
51.00	38.00	0.48	1.00	-0.12	1.00	mixedsch	-0.40	low	vb1
51.00	39.00	-0.49	1.00	-2.03	1.00	mixedsch	-0.40	low	vb2
51.00	40.00	0.40	1.00	-0.54	0.00	mixedsch	-0.40	low	vb1
51.00	41.00	-1.44	1.00	-0.87	0.00	mixedsch	-0.40	low	vb2
51.00	42.00	0.97	1.00	1.45	1.00	mixedsch	-0.40	low	vb1
51.00	43.00	0.26	1.00	0.70	1.00	mixedsch	-0.40	low	vb1
51.00	44.00	-0.62	1.00	-0.29	1.00	mixedsch	-0.40	low	vb2
51.00	45.00	-0.27	1.00	0.21	0.00	mixedsch	-0.40	low	vb1
51.00	46.00	0.13	1.00	0.12	1.00	mixedsch	-0.40	low	vb2
51.00	47.00	0.26	1.00	-0.37	1.00	mixedsch	-0.40	low	vb2
51.00	48.00	0.26	1.00	1.78	1.00	mixedsch	-0.40	low	vb1
51.00	49.00	0.33	1.00	0.87	0.00	mixedsch	-0.40	low	vb1
51.00	50.00	-0.78	1.00	-1.28	1.00	mixedsch	-0.40	low	vb2
51.00	51.00	-0.78	1.00	-1.12	0.00	mixedsch	-0.40	low	vb3
51.00	52.00	-0.42	1.00	-0.37	1.00	mixedsch	-0.40	low	vb2
51.00	53.00	-0.06	1.00	-1.78	1.00	mixedsch	-0.40	low	vb2
51.00	54.00	0.82	1.00	0.87	0.00	mixedsch	-0.40	low	vb1
51.00	55.00	-0.13	1.00	-0.46	1.00	mixedsch	-0.40	low	vb2
51.00	56.00	1.11	1.00	1.11	1.00	mixedsch	-0.40	low	vb1
51.00	57.00	-0.27	1.00	-0.62	1.00	mixedsch	-0.40	low	vb2
51.00	58.00	0.40	1.00	0.95	1.00	mixedsch	-0.40	low	vb2
52.00	1.00	0.97	1.00	1.61	0.00	boysch	0.20	mid	vb1
52.00	2.00	0.40	1.00	-1.86	0.00	boysch	0.20	mid	vb3
52.00	3.00	-0.56	1.00	0.37	0.00	boysch	0.20	mid	vb2
52.00	4.00	1.04	1.00	0.04	0.00	boysch	0.20	mid	vb2
52.00	5.00	2.20	1.00	1.53	0.00	boysch	0.20	mid	vb1
52.00	6.00	0.97	1.00	0.95	0.00	boysch	0.20	mid	vb2
52.00	7.00	-1.62	1.00	-0.04	0.00	boysch	0.20	mid	vb2
52.00	8.00	0.00	1.00	-0.12	0.00	boysch	0.20	mid	vb1
52.00	9.00	-0.70	1.00	-0.62	0.00	boysch	0.20	mid	vb2
52.00	10.00	-0.56	1.00	-1.53	0.00	boysch	0.20	mid	vb3
52.00	11.00	-0.56	1.00	0.04	0.00	boysch	0.20	mid	vb2
52.00	12.00	0.40	1.00	-0.46	0.00	boysch	0.20	mid	vb3
52.00	13.00	1.11	1.00	0.21	0.00	boysch	0.20	mid	vb2
52.00	14.00	-0.20	1.00	0.37	0.00	boysch	0.20	mid	vb1
52.00	15.00	1.58	1.00	0.95	0.00	boysch	0.20	mid	vb1
52.00	16.00	2.04	1.00	1.86	0.00	boysch	0.20	mid	vb1
52.00	17.00	1.90	1.00	1.94	0.00	boysch	0.20	mid	vb1
52.00	18.00	-0.42	1.00	-1.36	0.00	boysch	0.20	mid	vb3
52.00	19.00	0.97	1.00	0.29	0.00	boysch	0.20	mid	vb2
52.00	20.00	0.75	1.00	-0.04	0.00	boysch	0.20	mid	vb2
52.00	21.00	-0.20	1.00	-0.37	0.00	boysch	0.20	mid	vb2
52.00	22.00	-0.85	1.00	-0.12	0.00	boysch	0.20	mid	vb2
52.00	23.00	1.90	1.00	1.28	0.00	boysch	0.20	mid	vb1
52.00	24.00	0.13	1.00	0.37	0.00	boysch	0.20	mid	vb2
52.00	25.00	-1.62	1.00	-1.12	0.00	boysch	0.20	mid	vb3
52.00	26.00	-2.11	1.00	0.54	0.00	boysch	0.20	mid	vb2
52.00	27.00	-1.03	1.00	-1.53	0.00	boysch	0.20	mid	vb3
52.00	28.00	1.04	1.00	-0.46	0.00	boysch	0.20	mid	vb2
52.00	29.00	1.98	1.00	0.70	0.00	boysch	0.20	mid	vb1
52.00	30.00	1.18	1.00	-1.12	0.00	boysch	0.20	mid	vb2
52.00	31.00	-0.78	1.00	-0.54	0.00	boysch	0.20	mid	vb2
52.00	32.00	-0.13	1.00	1.69	0.00	boysch	0.20	mid	vb1
52.00	33.00	1.11	1.00	0.37	0.00	boysch	0.20	mid	vb2
52.00	34.00	1.18	1.00	0.95	0.00	boysch	0.20	mid	vb2
52.00	35.00	1.66	1.00	0.62	0.00	boysch	0.20	mid	vb1
52.00	36.00	1.90	1.00	1.45	0.00	boysch	0.20	mid	vb1
52.00	37.00	-0.85	1.00	-0.95	0.00	boysch	0.20	mid	vb2
52.00	38.00	-0.20	1.00	-0.70	0.00	boysch	0.20	mid	vb3
52.00	39.00	0.61	1.00	-0.21	0.00	boysch	0.20	mid	vb2
52.00	40.00	0.26	1.00	0.87	0.00	boysch	0.20	mid	vb1
52.00	41.00	0.00	1.00	-0.12	0.00	boysch	0.20	mid	vb2
52.00	42.00	1.37	1.00	0.62	0.00	boysch	0.20	mid	vb2
52.00	43.00	1.04	1.00	0.62	0.00	boysch	0.20	mid	vb2
52.00	44.00	-0.62	1.00	-0.37	0.00	boysch	0.20	mid	vb2
52.00	45.00	1.04	1.00	0.70	0.00	boysch	0.20	mid	vb1
52.00	46.00	-0.13	1.00	-1.03	0.00	boysch	0.20	mid	vb2
52.00	47.00	0.82	1.00	-0.37	0.00	boysch	0.20	mid	vb2
52.00	48.00	1.31	1.00	0.78	0.00	boysch	0.20	mid	vb1
52.00	49.00	-0.62	1.00	-1.94	0.00	boysch	0.20	mid	vb3
52.00	50.00	1.58	1.00	0.37	0.00	boysch	0.20	mid	vb2
52.00	51.00	-1.72	1.00	-0.62	0.00	boysch	0.20	mid	vb3
52.00	52.00	1.31	1.00	0.54	0.00	boysch	0.20	mid	vb1
52.00	53.00	2.20	1.00	1.61	0.00	boysch	0.20	mid	vb1
52.00	54.00	0.90	1.00	0.70	0.00	boysch	0.20	mid	vb2
52.00	55.00	1.37	1.00	0.04	0.00	boysch	0.20	mid	vb1
52.00	56.00	2.41	1.00	2.35	0.00	boysch	0.20	mid	vb1
52.00	57.00	0.40	1.00	0.29	0.00	boysch	0.20	mid	vb2
52.00	58.00	-0.49	1.00	-1.94	0.00	boysch	0.20	mid	vb3
52.00	59.00	0.82	1.00	0.37	0.00	boysch	0.20	mid	vb1
52.00	60.00	2.10	1.00	1.53	0.00	boysch	0.20	mid	vb1
52.00	61.00	2.53	1.00	2.02	0.00	boysch	0.20	mid	vb1
53.00	1.00	-0.13	1.00	0.04	1.00	girlsch	0.38	high	vb2
53.00	2.00	0.13	1.00	0.62	1.00	girlsch	0.38	high	vb2
53.00	3.00	-1.12	1.00	-1.45	1.00	girlsch	0.38	high	vb3
53.00	4.00	0.40	1.00	0.62	1.00	girlsch	0.38	high	vb2
53.00	5.00	2.41	1.00	1.28	1.00	girlsch	0.38	high	vb1
53.00	6.00	1.11	1.00	-0.04	1.00	girlsch	0.38	high	vb2
53.00	7.00	0.19	1.00	0.12	1.00	girlsch	0.38	high	vb2
53.00	8.00	1.66	1.00	1.11	1.00	girlsch	0.38	high	vb1
53.00	9.00	1.81	1.00	0.70	1.00	girlsch	0.38	high	vb1
53.00	10.00	0.07	1.00	-0.87	1.00	girlsch	0.38	high	vb2
53.00	11.00	0.13	1.00	-0.04	1.00	girlsch	0.38	high	vb2
53.00	12.00	0.26	1.00	-0.04	1.00	girlsch	0.38	high	vb2
53.00	13.00	2.92	1.00	0.62	1.00	girlsch	0.38	high	vb1
53.00	14.00	1.81	1.00	0.62	1.00	girlsch	0.38	high	vb2
53.00	15.00	3.13	1.00	1.45	1.00	girlsch	0.38	high	vb1
53.00	16.00	1.51	1.00	1.94	1.00	girlsch	0.38	high	vb1
53.00	17.00	1.58	1.00	0.45	1.00	girlsch	0.38	high	vb2
53.00	18.00	-0.34	1.00	-0.70	1.00	girlsch	0.38	high	vb2
53.00	19.00	1.18	1.00	0.37	1.00	girlsch	0.38	high	vb2
53.00	20.00	-0.34	1.00	-0.62	1.00	girlsch	0.38	high	vb2
53.00	21.00	-1.12	1.00	-1.53	1.00	girlsch	0.38	high	vb3
53.00	22.00	0.48	1.00	0.12	1.00	girlsch	0.38	high	vb2
53.00	23.00	0.97	1.00	-0.29	1.00	girlsch	0.38	high	vb2
53.00	24.00	1.73	1.00	1.78	1.00	girlsch	0.38	high	vb1
53.00	25.00	3.37	1.00	2.02	1.00	girlsch	0.38	high	vb1
53.00	26.00	0.75	1.00	0.37	1.00	girlsch	0.38	high	vb2
53.00	27.00	2.70	1.00	1.20	1.00	girlsch	0.38	high	vb2
53.00	28.00	2.41	1.00	1.03	1.00	girlsch	0.38	high	vb1
53.00	29.00	-0.20	1.00	-0.12	1.00	girlsch	0.38	high	vb2
53.00	30.00	2.10	1.00	0.54	1.00	girlsch	0.38	high	vb1
53.00	31.00	1.90	1.00	1.86	1.00	girlsch	0.38	high	vb1
53.00	32.00	-0.56	1.00	0.45	1.00	girlsch	0.38	high	vb2
53.00	33.00	0.97	1.00	-0.21	1.00	girlsch	0.38	high	vb2
53.00	34.00	1.11	1.00	1.36	1.00	girlsch	0.38	high	vb2
53.00	35.00	1.66	1.00	1.45	1.00	girlsch	0.38	high	vb1
53.00	36.00	-1.12	1.00	-0.79	1.00	girlsch	0.38	high	vb3
53.00	37.00	0.33	1.00	0.62	1.00	girlsch	0.38	high	vb2
53.00	38.00	1.98	1.00	1.03	1.00	girlsch	0.38	high	vb1
53.00	39.00	0.61	1.00	0.37	1.00	girlsch	0.38	high	vb2
53.00	40.00	1.24	1.00	0.78	1.00	girlsch	0.38	high	vb2
53.00	41.00	1.66	1.00	0.12	1.00	girlsch	0.38	high	vb2
53.00	42.00	-1.03	1.00	-0.46	1.00	girlsch	0.38	high	vb2
53.00	43.00	0.68	1.00	-0.12	1.00	girlsch	0.38	high	vb2
53.00	44.00	-0.06	1.00	0.37	1.00	girlsch	0.38	high	vb2
53.00	45.00	-1.96	1.00	-2.44	1.00	girlsch	0.38	high	vb3
53.00	46.00	-1.44	1.00	-1.36	1.00	girlsch	0.38	high	vb3
53.00	47.00	-0.49	1.00	-0.79	1.00	girlsch	0.38	high	vb2
53.00	48.00	0.19	1.00	0.45	1.00	girlsch	0.38	high	vb2
53.00	49.00	1.18	1.00	-0.37	1.00	girlsch	0.38	high	vb1
53.00	50.00	1.81	1.00	0.95	1.00	girlsch	0.38	high	vb1
53.00	51.00	2.20	1.00	0.95	1.00	girlsch	0.38	high	vb2
53.00	52.00	1.66	1.00	0.87	1.00	girlsch	0.38	high	vb1
53.00	53.00	2.41	1.00	0.04	1.00	girlsch	0.38	high	vb2
53.00	54.00	2.92	1.00	2.11	1.00	girlsch	0.38	high	vb1
53.00	55.00	-1.22	1.00	-1.78	1.00	girlsch	0.38	high	vb2
53.00	56.00	2.80	1.00	1.69	1.00	girlsch	0.38	high	vb1
53.00	57.00	0.82	1.00	0.54	1.00	girlsch	0.38	high	vb2
53.00	58.00	0.61	1.00	0.45	1.00	girlsch	0.38	high	vb1
53.00	59.00	2.53	1.00	-0.37	1.00	girlsch	0.38	high	vb2
53.00	60.00	0.26	1.00	0.04	1.00	girlsch	0.38	high	vb2
53.00	61.00	0.54	1.00	1.20	1.00	girlsch	0.38	high	vb2
53.00	62.00	2.63	1.00	0.95	1.00	girlsch	0.38	high	vb1
53.00	63.00	2.20	1.00	0.95	1.00	girlsch	0.38	high	vb2
53.00	64.00	-0.70	1.00	-1.03	1.00	girlsch	0.38	high	vb3
53.00	65.00	1.18	1.00	0.87	1.00	girlsch	0.38	high	vb2
53.00	66.00	2.80	1.00	1.53	1.00	girlsch	0.38	high	vb1
53.00	67.00	0.75	1.00	0.62	1.00	girlsch	0.38	high	vb2
53.00	68.00	2.80	1.00	0.78	1.00	girlsch	0.38	high	vb1
53.00	69.00	2.53	1.00	0.87	1.00	girlsch	0.38	high	vb1
53.00	70.00	0.26	1.00	0.78	1.00	girlsch	0.38	high	vb2
54.00	1.00	0.26	1.00	0.29	0.00	mixedsch	0.59	high	vb2
54.00	2.00	-1.62	1.00	0.21	0.00	mixedsch	0.59	high	vb2
54.00	3.00	-1.12	1.00	1.03	1.00	mixedsch	0.59	high	vb2
54.00	4.00	-0.27	1.00	0.95	1.00	mixedsch	0.59	high	vb1
54.00	5.00	-0.06	1.00	1.20	1.00	mixedsch	0.59	high	vb1
54.00	6.00	-0.27	1.00	0.37	0.00	mixedsch	0.59	high	vb2
54.00	7.00	-0.78	1.00	-0.54	1.00	mixedsch	0.59	high	vb2
54.00	8.00	-1.22	1.00	1.20	0.00	mixedsch	0.59	high	vb2
55.00	1.00	2.20	1.00	1.45	1.00	mixedsch	0.27	high	vb1
55.00	2.00	1.66	1.00	0.87	1.00	mixedsch	0.27	high	vb1
55.00	3.00	2.63	1.00	1.69	1.00	mixedsch	0.27	high	vb1
55.00	4.00	0.13	1.00	0.12	1.00	mixedsch	0.27	high	vb1
55.00	5.00	0.26	1.00	0.21	0.00	mixedsch	0.27	high	vb2
55.00	6.00	0.68	1.00	0.62	1.00	mixedsch	0.27	high	vb1
55.00	7.00	0.07	1.00	0.29	0.00	mixedsch	0.27	high	vb3
55.00	8.00	0.13	1.00	-0.87	0.00	mixedsch	0.27	high	vb2
55.00	9.00	0.82	1.00	0.62	1.00	mixedsch	0.27	high	vb1
55.00	10.00	1.66	1.00	1.11	1.00	mixedsch	0.27	high	vb1
55.00	11.00	0.40	1.00	1.69	0.00	mixedsch	0.27	high	vb1
55.00	12.00	0.82	1.00	1.20	0.00	mixedsch	0.27	high	vb2
55.00	13.00	1.37	1.00	2.11	0.00	mixedsch	0.27	high	vb1
55.00	14.00	0.48	1.00	0.62	0.00	mixedsch	0.27	high	vb2
55.00	15.00	0.61	1.00	-0.95	0.00	mixedsch	0.27	high	vb2
55.00	16.00	0.75	1.00	0.54	0.00	mixedsch	0.27	high	vb2
55.00	17.00	1.44	1.00	1.03	0.00	mixedsch	0.27	high	vb1
55.00	18.00	1.58	1.00	0.37	0.00	mixedsch	0.27	high	vb2
55.00	19.00	2.20	1.00	0.62	1.00	mixedsch	0.27	high	vb1
55.00	20.00	-0.34	1.00	-0.70	1.00	mixedsch	0.27	high	vb2
55.00	21.00	1.73	1.00	1.03	1.00	mixedsch	0.27	high	vb1
55.00	22.00	1.31	1.00	0.45	0.00	mixedsch	0.27	high	vb2
55.00	23.00	-1.12	1.00	-2.52	0.00	mixedsch	0.27	high	vb3
55.00	24.00	-0.20	1.00	0.62	0.00	mixedsch	0.27	high	vb2
55.00	25.00	-0.20	1.00	0.12	1.00	mixedsch	0.27	high	vb2
55.00	26.00	1.04	1.00	0.21	0.00	mixedsch	0.27	high	vb2
55.00	27.00	1.66	1.00	-0.37	1.00	mixedsch	0.27	high	vb2
55.00	28.00	1.37	1.00	0.12	0.00	mixedsch	0.27	high	vb2
55.00	29.00	-0.27	1.00	-0.46	1.00	mixedsch	0.27	high	vb2
55.00	30.00	0.26	1.00	-0.54	1.00	mixedsch	0.27	high	vb2
55.00	31.00	-1.44	1.00	-2.36	0.00	mixedsch	0.27	high	vb3
55.00	32.00	0.07	1.00	0.04	0.00	mixedsch	0.27	high	vb2
55.00	33.00	0.90	1.00	0.04	1.00	mixedsch	0.27	high	vb2
55.00	34.00	-0.62	1.00	-0.79	0.00	mixedsch	0.27	high	vb2
55.00	35.00	2.04	1.00	2.02	0.00	mixedsch	0.27	high	vb1
55.00	36.00	2.20	1.00	-0.12	1.00	mixedsch	0.27	high	vb2
55.00	37.00	2.20	1.00	0.54	1.00	mixedsch	0.27	high	vb2
55.00	38.00	0.13	1.00	-0.70	1.00	mixedsch	0.27	high	vb2
55.00	39.00	2.04	1.00	1.53	1.00	mixedsch	0.27	high	vb1
55.00	40.00	-1.03	1.00	0.12	0.00	mixedsch	0.27	high	vb2
55.00	41.00	1.37	1.00	1.61	1.00	mixedsch	0.27	high	vb1
55.00	42.00	1.11	1.00	1.86	0.00	mixedsch	0.27	high	vb1
55.00	43.00	0.90	1.00	-0.62	0.00	mixedsch	0.27	high	vb2
55.00	44.00	0.97	1.00	1.28	0.00	mixedsch	0.27	high	vb1
55.00	45.00	0.13	1.00	-1.28	0.00	mixedsch	0.27	high	vb2
55.00	46.00	-0.34	1.00	-0.37	1.00	mixedsch	0.27	high	vb3
55.00	47.00	0.00	1.00	-0.21	0.00	mixedsch	0.27	high	vb1
55.00	48.00	0.48	1.00	-0.79	1.00	mixedsch	0.27	high	vb2
55.00	49.00	-0.78	1.00	0.62	1.00	mixedsch	0.27	high	vb2
55.00	50.00	1.31	1.00	0.45	1.00	mixedsch	0.27	high	vb2
55.00	51.00	-0.27	1.00	-0.54	1.00	mixedsch	0.27	high	vb2
56.00	1.00	1.37	1.00	1.20	1.00	mixedsch	-0.09	mid	vb1
56.00	2.00	-1.22	1.00	-0.37	0.00	mixedsch	-0.09	mid	vb2
56.00	3.00	0.61	1.00	0.45	0.00	mixedsch	-0.09	mid	vb1
56.00	4.00	0.75	1.00	0.37	1.00	mixedsch	-0.09	mid	vb1
56.00	5.00	-0.20	1.00	0.87	0.00	mixedsch	-0.09	mid	vb2
56.00	6.00	-0.56	1.00	-0.70	1.00	mixedsch	-0.09	mid	vb3
56.00	7.00	-1.12	1.00	-0.21	1.00	mixedsch	-0.09	mid	vb2
56.00	8.00	1.66	1.00	0.62	1.00	mixedsch	-0.09	mid	vb2
56.00	9.00	-0.85	1.00	-1.03	0.00	mixedsch	-0.09	mid	vb2
56.00	10.00	0.97	1.00	0.04	1.00	mixedsch	-0.09	mid	vb1
56.00	11.00	0.26	1.00	0.54	1.00	mixedsch	-0.09	mid	vb1
56.00	12.00	0.97	1.00	-0.79	1.00	mixedsch	-0.09	mid	vb2
56.00	13.00	-1.96	1.00	-0.37	1.00	mixedsch	-0.09	mid	vb2
56.00	14.00	-0.34	1.00	0.29	1.00	mixedsch	-0.09	mid	vb1
56.00	15.00	0.82	1.00	1.20	1.00	mixedsch	-0.09	mid	vb2
56.00	16.00	0.97	1.00	-0.21	0.00	mixedsch	-0.09	mid	vb2
56.00	17.00	1.58	1.00	0.29	1.00	mixedsch	-0.09	mid	vb2
56.00	18.00	1.73	1.00	-0.70	1.00	mixedsch	-0.09	mid	vb2
56.00	19.00	-0.49	1.00	0.62	1.00	mixedsch	-0.09	mid	vb2
56.00	20.00	-3.67	1.00	-1.70	0.00	mixedsch	-0.09	mid	vb3
56.00	21.00	-0.34	1.00	-0.70	1.00	mixedsch	-0.09	mid	vb2
56.00	22.00	-1.84	1.00	-0.46	0.00	mixedsch	-0.09	mid	vb2
56.00	23.00	1.37	1.00	0.62	1.00	mixedsch	-0.09	mid	vb2
56.00	24.00	1.66	1.00	0.62	0.00	mixedsch	-0.09	mid	vb1
56.00	25.00	-1.72	1.00	-1.03	1.00	mixedsch	-0.09	mid	vb2
56.00	26.00	-0.27	1.00	-1.86	1.00	mixedsch	-0.09	mid	vb3
56.00	27.00	-0.42	1.00	-1.28	0.00	mixedsch	-0.09	mid	vb2
56.00	28.00	-0.13	1.00	-0.12	1.00	mixedsch	-0.09	mid	vb3
56.00	29.00	-0.62	1.00	-0.29	0.00	mixedsch	-0.09	mid	vb2
56.00	30.00	-0.70	1.00	0.12	1.00	mixedsch	-0.09	mid	vb2
56.00	31.00	0.82	1.00	0.78	0.00	mixedsch	-0.09	mid	vb2
56.00	32.00	0.54	1.00	0.70	0.00	mixedsch	-0.09	mid	vb1
56.00	33.00	-1.03	1.00	-1.53	0.00	mixedsch	-0.09	mid	vb2
